iso3_code,year,value,unit,source,entity_name
BRB,2002,7.884475057737411,percent of health expenditure,Other private,Barbados
BRB,2003,5.991965742597801,percent of health expenditure,Other private,Barbados
BRB,2004,5.813767222290958,percent of health expenditure,Other private,Barbados
BRB,2005,6.5393068382972,percent of health expenditure,Other private,Barbados
BRB,2006,6.8266033860446536,percent of health expenditure,Other private,Barbados
BRB,2007,6.733940224734036,percent of health expenditure,Other private,Barbados
BRB,2008,6.121817960447699,percent of health expenditure,Other private,Barbados
BRB,2009,5.6435826555725646,percent of health expenditure,Other private,Barbados
BRB,2010,6.177809168942366,percent of health expenditure,Other private,Barbados
BRB,2011,6.311026221690103,percent of health expenditure,Other private,Barbados
BRB,2012,5.68918636268563,percent of health expenditure,Other private,Barbados
BRB,2013,6.3434679930778985,percent of health expenditure,Other private,Barbados
BRB,2014,6.9865498779946815,percent of health expenditure,Other private,Barbados
BRB,2015,7.112194866520638,percent of health expenditure,Other private,Barbados
BRB,2016,7.225671864210505,percent of health expenditure,Other private,Barbados
BRB,2017,7.3904082737144785,percent of health expenditure,Other private,Barbados
BRB,2018,7.409369705473251,percent of health expenditure,Other private,Barbados
BRB,2019,7.538577047315356,percent of health expenditure,Other private,Barbados
BRB,2020,6.931137948435776,percent of health expenditure,Other private,Barbados
BRB,2021,6.259999638974341,percent of health expenditure,Other private,Barbados
BRB,2022,7.546649950929779,percent of health expenditure,Other private,Barbados
BRN,2000,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2001,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2002,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2003,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2004,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2005,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2006,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2007,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2008,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2009,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2010,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2011,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2012,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2013,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2014,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2015,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2016,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2017,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2018,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2019,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2020,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2021,0.0,percent of health expenditure,Other private,Brunei Darussalam
BRN,2022,0.0,percent of health expenditure,Other private,Brunei Darussalam
BTN,2000,0.6724545570686659,percent of health expenditure,Other private,Bhutan
BTN,2001,1.3367771898017051,percent of health expenditure,Other private,Bhutan
BTN,2002,0.8483463312441057,percent of health expenditure,Other private,Bhutan
BTN,2003,0.34695760849609225,percent of health expenditure,Other private,Bhutan
BTN,2004,0.32335132326031274,percent of health expenditure,Other private,Bhutan
BTN,2005,0.28456993191288404,percent of health expenditure,Other private,Bhutan
BTN,2006,0.21188392690379776,percent of health expenditure,Other private,Bhutan
BTN,2007,0.18447834803348365,percent of health expenditure,Other private,Bhutan
BTN,2008,0.398630058461434,percent of health expenditure,Other private,Bhutan
BTN,2009,0.45632379614028273,percent of health expenditure,Other private,Bhutan
BTN,2010,0.44994447411855454,percent of health expenditure,Other private,Bhutan
BTN,2011,0.4782990789347349,percent of health expenditure,Other private,Bhutan
BTN,2012,1.2078799947560037,percent of health expenditure,Other private,Bhutan
BTN,2013,1.1116221812786466,percent of health expenditure,Other private,Bhutan
BTN,2014,1.1673762644760124,percent of health expenditure,Other private,Bhutan
BTN,2015,0.87940644446058,percent of health expenditure,Other private,Bhutan
BTN,2016,1.1561804489898309,percent of health expenditure,Other private,Bhutan
BTN,2017,1.0069492440064018,percent of health expenditure,Other private,Bhutan
BTN,2018,1.234894049247338,percent of health expenditure,Other private,Bhutan
BTN,2019,1.6769172700427528,percent of health expenditure,Other private,Bhutan
BTN,2020,1.4310733420579307,percent of health expenditure,Other private,Bhutan
BTN,2021,1.972967407473837,percent of health expenditure,Other private,Bhutan
BTN,2022,1.4964587051623968,percent of health expenditure,Other private,Bhutan
BWA,2000,20.01165018401098,percent of health expenditure,Other private,Botswana
BWA,2001,21.47752784227853,percent of health expenditure,Other private,Botswana
BWA,2002,21.521956980124674,percent of health expenditure,Other private,Botswana
BWA,2003,22.38492218159116,percent of health expenditure,Other private,Botswana
BWA,2004,23.743315323069297,percent of health expenditure,Other private,Botswana
BWA,2005,25.579797835137942,percent of health expenditure,Other private,Botswana
BWA,2006,23.769520295693543,percent of health expenditure,Other private,Botswana
BWA,2007,21.545786985800973,percent of health expenditure,Other private,Botswana
BWA,2008,19.460425410390535,percent of health expenditure,Other private,Botswana
BWA,2009,35.711993912358984,percent of health expenditure,Other private,Botswana
BWA,2010,32.3489829180328,percent of health expenditure,Other private,Botswana
BWA,2011,29.17418970320369,percent of health expenditure,Other private,Botswana
BWA,2012,26.64692866273468,percent of health expenditure,Other private,Botswana
BWA,2013,23.449258913851715,percent of health expenditure,Other private,Botswana
BWA,2014,20.47307808730222,percent of health expenditure,Other private,Botswana
BWA,2015,21.63429713864241,percent of health expenditure,Other private,Botswana
BWA,2016,24.504602630021484,percent of health expenditure,Other private,Botswana
BWA,2017,11.735432126126947,percent of health expenditure,Other private,Botswana
BWA,2018,17.775229448175104,percent of health expenditure,Other private,Botswana
BWA,2019,14.509706309486145,percent of health expenditure,Other private,Botswana
BWA,2020,15.975072906742508,percent of health expenditure,Other private,Botswana
BWA,2021,13.767148348381312,percent of health expenditure,Other private,Botswana
BWA,2022,14.177033150802703,percent of health expenditure,Other private,Botswana
CAF,2000,1.1000289061198825,percent of health expenditure,Other private,Central African Republic
CAF,2001,1.218462671559452,percent of health expenditure,Other private,Central African Republic
CAF,2002,1.1335167634973184,percent of health expenditure,Other private,Central African Republic
CAF,2003,1.1332703181931727,percent of health expenditure,Other private,Central African Republic
CAF,2004,1.1887461136196098,percent of health expenditure,Other private,Central African Republic
CAF,2005,1.1606345865651935,percent of health expenditure,Other private,Central African Republic
CAF,2006,1.1485020617364374,percent of health expenditure,Other private,Central African Republic
CAF,2007,1.0900844920083899,percent of health expenditure,Other private,Central African Republic
CAF,2008,1.2639882705927705,percent of health expenditure,Other private,Central African Republic
CAF,2009,1.178790878691392,percent of health expenditure,Other private,Central African Republic
CAF,2010,1.4015231629503826,percent of health expenditure,Other private,Central African Republic
CAF,2011,1.2394853916885087,percent of health expenditure,Other private,Central African Republic
CAF,2012,1.0486585852196235,percent of health expenditure,Other private,Central African Republic
CAF,2013,1.0087470339524314,percent of health expenditure,Other private,Central African Republic
CAF,2014,0.9309689400354251,percent of health expenditure,Other private,Central African Republic
CAF,2015,0.765314145114329,percent of health expenditure,Other private,Central African Republic
CAF,2016,0.9546147558414072,percent of health expenditure,Other private,Central African Republic
CAF,2017,1.1934008215450058,percent of health expenditure,Other private,Central African Republic
CAF,2018,0.6883443022093516,percent of health expenditure,Other private,Central African Republic
CAF,2019,0.9921117774451174,percent of health expenditure,Other private,Central African Republic
CAF,2020,0.8276156994962683,percent of health expenditure,Other private,Central African Republic
CAF,2021,0.8215361247437785,percent of health expenditure,Other private,Central African Republic
CAF,2022,0.7783052393353977,percent of health expenditure,Other private,Central African Republic
CAN,2000,10.543152210036908,percent of health expenditure,Other private,Canada
CAN,2001,11.272420305865863,percent of health expenditure,Other private,Canada
CAN,2002,11.653675550449467,percent of health expenditure,Other private,Canada
CAN,2003,11.608703040868917,percent of health expenditure,Other private,Canada
CAN,2004,11.6501960870645,percent of health expenditure,Other private,Canada
CAN,2005,11.596162383137791,percent of health expenditure,Other private,Canada
CAN,2006,14.592220736836117,percent of health expenditure,Other private,Canada
CAN,2007,14.708346387438494,percent of health expenditure,Other private,Canada
CAN,2008,14.654249834453545,percent of health expenditure,Other private,Canada
CAN,2009,14.549967436491487,percent of health expenditure,Other private,Canada
CAN,2010,14.450611424211946,percent of health expenditure,Other private,Canada
CAN,2011,14.5529210345135,percent of health expenditure,Other private,Canada
CAN,2012,14.44238859859997,percent of health expenditure,Other private,Canada
CAN,2013,14.476180051164967,percent of health expenditure,Other private,Canada
CAN,2014,14.486495006213143,percent of health expenditure,Other private,Canada
CAN,2015,14.403431227566465,percent of health expenditure,Other private,Canada
CAN,2016,14.500327609331157,percent of health expenditure,Other private,Canada
CAN,2017,14.5103496299213,percent of health expenditure,Other private,Canada
CAN,2018,14.794993831419252,percent of health expenditure,Other private,Canada
CAN,2019,15.028967392337055,percent of health expenditure,Other private,Canada
CAN,2020,12.490988755453579,percent of health expenditure,Other private,Canada
CAN,2021,13.095053647963173,percent of health expenditure,Other private,Canada
CAN,2022,13.933563197108867,percent of health expenditure,Other private,Canada
CAN,2023,14.19902881657319,percent of health expenditure,Other private,Canada
CHE,2000,40.393269990718196,percent of health expenditure,Other private,Switzerland
CHE,2001,39.9145053450496,percent of health expenditure,Other private,Switzerland
CHE,2002,39.58731589665117,percent of health expenditure,Other private,Switzerland
CHE,2003,39.97173151439967,percent of health expenditure,Other private,Switzerland
CHE,2004,40.35734684788805,percent of health expenditure,Other private,Switzerland
CHE,2005,41.80794402599977,percent of health expenditure,Other private,Switzerland
CHE,2006,42.041588119599446,percent of health expenditure,Other private,Switzerland
CHE,2007,41.955996350011624,percent of health expenditure,Other private,Switzerland
CHE,2008,41.896359200392396,percent of health expenditure,Other private,Switzerland
CHE,2009,41.64983312730086,percent of health expenditure,Other private,Switzerland
CHE,2010,42.53763646186855,percent of health expenditure,Other private,Switzerland
CHE,2011,42.60316016617064,percent of health expenditure,Other private,Switzerland
CHE,2012,42.05864844546268,percent of health expenditure,Other private,Switzerland
CHE,2013,43.49310207933341,percent of health expenditure,Other private,Switzerland
CHE,2014,43.463355177487465,percent of health expenditure,Other private,Switzerland
CHE,2015,44.245869044965374,percent of health expenditure,Other private,Switzerland
CHE,2016,44.794420609080554,percent of health expenditure,Other private,Switzerland
CHE,2017,44.530770255740016,percent of health expenditure,Other private,Switzerland
CHE,2018,44.3416191737856,percent of health expenditure,Other private,Switzerland
CHE,2019,44.46108427430528,percent of health expenditure,Other private,Switzerland
CHE,2020,43.36574439345581,percent of health expenditure,Other private,Switzerland
CHE,2021,42.71974700431972,percent of health expenditure,Other private,Switzerland
CHE,2022,43.336640348084835,percent of health expenditure,Other private,Switzerland
CHL,2000,21.39031186266442,percent of health expenditure,Other private,Chile
CHL,2001,21.020738352510453,percent of health expenditure,Other private,Chile
CHL,2002,19.974149371279584,percent of health expenditure,Other private,Chile
CHL,2003,18.988465385447952,percent of health expenditure,Other private,Chile
CHL,2004,18.689455889229066,percent of health expenditure,Other private,Chile
CHL,2005,18.186636671698626,percent of health expenditure,Other private,Chile
CHL,2006,17.881098761155393,percent of health expenditure,Other private,Chile
CHL,2007,18.552830712420658,percent of health expenditure,Other private,Chile
CHL,2008,19.03244536450284,percent of health expenditure,Other private,Chile
CHL,2009,18.536565541141986,percent of health expenditure,Other private,Chile
CHL,2010,18.4176487720633,percent of health expenditure,Other private,Chile
CHL,2011,18.341290631101785,percent of health expenditure,Other private,Chile
CHL,2012,18.655220563649863,percent of health expenditure,Other private,Chile
CHL,2013,18.709651584928633,percent of health expenditure,Other private,Chile
CHL,2014,17.992958613551856,percent of health expenditure,Other private,Chile
CHL,2015,17.472596888031607,percent of health expenditure,Other private,Chile
CHL,2016,15.596307699159523,percent of health expenditure,Other private,Chile
CHL,2017,16.29542238088107,percent of health expenditure,Other private,Chile
CHL,2018,16.0627116904056,percent of health expenditure,Other private,Chile
CHL,2019,16.393837946780714,percent of health expenditure,Other private,Chile
CHL,2020,14.447143890571928,percent of health expenditure,Other private,Chile
CHL,2021,13.702797419030546,percent of health expenditure,Other private,Chile
CHL,2022,14.107563344012567,percent of health expenditure,Other private,Chile
CHL,2023,14.685421037190052,percent of health expenditure,Other private,Chile
CHN,2000,17.873899618407894,percent of health expenditure,Other private,China
CHN,2001,12.669578281755642,percent of health expenditure,Other private,China
CHN,2002,11.617856660143596,percent of health expenditure,Other private,China
CHN,2003,10.780829403248916,percent of health expenditure,Other private,China
CHN,2004,10.863873445836745,percent of health expenditure,Other private,China
CHN,2005,9.342167734864349,percent of health expenditure,Other private,China
CHN,2006,8.723983927858308,percent of health expenditure,Other private,China
CHN,2007,9.501984661787093,percent of health expenditure,Other private,China
CHN,2008,7.95368530100126,percent of health expenditure,Other private,China
CHN,2009,7.0399092763439235,percent of health expenditure,Other private,China
CHN,2010,7.1720162860021235,percent of health expenditure,Other private,China
CHN,2011,5.936865408714476,percent of health expenditure,Other private,China
CHN,2012,4.973871727324766,percent of health expenditure,Other private,China
CHN,2013,4.73474287070917,percent of health expenditure,Other private,China
CHN,2014,4.989494512413688,percent of health expenditure,Other private,China
CHN,2015,4.721103973867222,percent of health expenditure,Other private,China
CHN,2016,5.990766659902935,percent of health expenditure,Other private,China
CHN,2017,7.275799933170174,percent of health expenditure,Other private,China
CHN,2018,7.832275045684943,percent of health expenditure,Other private,China
CHN,2019,8.790269386138851,percent of health expenditure,Other private,China
CHN,2020,10.48482501327926,percent of health expenditure,Other private,China
CHN,2021,11.53676369685354,percent of health expenditure,Other private,China
CHN,2022,11.490120632653634,percent of health expenditure,Other private,China
CIV,2000,5.855124817677363,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2001,5.924701485889704,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2002,5.939994588873773,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2003,5.904516880442731,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2004,5.862942714576456,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2005,5.959040972595623,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2006,6.044202868066292,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2007,5.750068599181783,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2008,5.26907501387184,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2009,14.594668117519058,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2010,14.960225814729263,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2011,15.414636649969877,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2012,14.698009786599926,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2013,15.553467787406209,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2014,14.543309605736832,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2015,19.344522001714466,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2016,19.37155803011003,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2017,19.02595914431441,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2018,19.37134855746942,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2019,19.53568319472076,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2020,17.706286766326322,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2021,16.01596528114807,percent of health expenditure,Other private,Cote d'Ivoire
CIV,2022,16.426780561301857,percent of health expenditure,Other private,Cote d'Ivoire
CMR,2000,3.9565151716450337,percent of health expenditure,Other private,Cameroon
CMR,2001,4.0814880302764225,percent of health expenditure,Other private,Cameroon
CMR,2002,4.225503075465091,percent of health expenditure,Other private,Cameroon
CMR,2003,4.137155818490492,percent of health expenditure,Other private,Cameroon
CMR,2004,3.8336639722689405,percent of health expenditure,Other private,Cameroon
CMR,2005,3.6162464952496656,percent of health expenditure,Other private,Cameroon
CMR,2006,3.6416708943677025,percent of health expenditure,Other private,Cameroon
CMR,2007,4.3926925389325575,percent of health expenditure,Other private,Cameroon
CMR,2008,4.59123037299408,percent of health expenditure,Other private,Cameroon
CMR,2009,4.719077386644841,percent of health expenditure,Other private,Cameroon
CMR,2010,4.6157888723842095,percent of health expenditure,Other private,Cameroon
CMR,2011,3.322956775833087,percent of health expenditure,Other private,Cameroon
CMR,2012,9.012171786651153,percent of health expenditure,Other private,Cameroon
CMR,2013,9.743708277265691,percent of health expenditure,Other private,Cameroon
CMR,2014,8.178642703328983,percent of health expenditure,Other private,Cameroon
CMR,2015,8.713495391266889,percent of health expenditure,Other private,Cameroon
CMR,2016,8.734848485730598,percent of health expenditure,Other private,Cameroon
CMR,2017,9.318263130181732,percent of health expenditure,Other private,Cameroon
CMR,2018,3.741956697468657,percent of health expenditure,Other private,Cameroon
CMR,2019,3.621746846216624,percent of health expenditure,Other private,Cameroon
CMR,2020,3.135831476661007,percent of health expenditure,Other private,Cameroon
CMR,2021,3.0825632715281337,percent of health expenditure,Other private,Cameroon
CMR,2022,2.955200515718653,percent of health expenditure,Other private,Cameroon
COD,2000,18.434052001783456,percent of health expenditure,Other private,DR Congo
COD,2001,10.302028007381615,percent of health expenditure,Other private,DR Congo
COD,2002,10.51439315807488,percent of health expenditure,Other private,DR Congo
COD,2003,7.238009357197507,percent of health expenditure,Other private,DR Congo
COD,2004,6.232837271092278,percent of health expenditure,Other private,DR Congo
COD,2005,6.78027645855476,percent of health expenditure,Other private,DR Congo
COD,2006,6.652545860136836,percent of health expenditure,Other private,DR Congo
COD,2007,6.940008514212424,percent of health expenditure,Other private,DR Congo
COD,2008,6.266214247544141,percent of health expenditure,Other private,DR Congo
COD,2009,6.604032628648655,percent of health expenditure,Other private,DR Congo
COD,2010,7.873257978559954,percent of health expenditure,Other private,DR Congo
COD,2011,5.276932594308463,percent of health expenditure,Other private,DR Congo
COD,2012,5.953461835430192,percent of health expenditure,Other private,DR Congo
COD,2013,6.446342580918936,percent of health expenditure,Other private,DR Congo
COD,2014,7.244450967196908,percent of health expenditure,Other private,DR Congo
COD,2015,6.623914833687728,percent of health expenditure,Other private,DR Congo
COD,2016,6.85443108992566,percent of health expenditure,Other private,DR Congo
COD,2017,7.453202381083586,percent of health expenditure,Other private,DR Congo
COD,2018,8.094132446500799,percent of health expenditure,Other private,DR Congo
COD,2019,6.858383202685761,percent of health expenditure,Other private,DR Congo
COD,2020,6.7397573585703014,percent of health expenditure,Other private,DR Congo
COD,2021,6.600097153187832,percent of health expenditure,Other private,DR Congo
COD,2022,5.921516454807809,percent of health expenditure,Other private,DR Congo
COG,2000,1.5803839381219913,percent of health expenditure,Other private,Congo Republic
COG,2001,1.305269286792213,percent of health expenditure,Other private,Congo Republic
COG,2002,1.5643645184573038,percent of health expenditure,Other private,Congo Republic
COG,2003,1.2965591542029429,percent of health expenditure,Other private,Congo Republic
COG,2004,1.5074534879130774,percent of health expenditure,Other private,Congo Republic
COG,2005,1.5487713086641937,percent of health expenditure,Other private,Congo Republic
COG,2006,1.5699372120894255,percent of health expenditure,Other private,Congo Republic
COG,2007,1.613345396244108,percent of health expenditure,Other private,Congo Republic
COG,2008,1.5649177056866546,percent of health expenditure,Other private,Congo Republic
COG,2009,1.626179726651197,percent of health expenditure,Other private,Congo Republic
COG,2010,1.3746292271905813,percent of health expenditure,Other private,Congo Republic
COG,2011,0.7765501843754296,percent of health expenditure,Other private,Congo Republic
COG,2012,1.0195186651094874,percent of health expenditure,Other private,Congo Republic
COG,2013,1.308651260505351,percent of health expenditure,Other private,Congo Republic
COG,2014,2.647872175554977,percent of health expenditure,Other private,Congo Republic
COG,2015,3.08319026343554,percent of health expenditure,Other private,Congo Republic
COG,2016,7.472758505297522,percent of health expenditure,Other private,Congo Republic
COG,2017,8.794563997051755,percent of health expenditure,Other private,Congo Republic
COG,2018,8.942298339389378,percent of health expenditure,Other private,Congo Republic
COG,2019,6.976840903210974,percent of health expenditure,Other private,Congo Republic
COG,2020,20.64344758044675,percent of health expenditure,Other private,Congo Republic
COG,2021,20.044965381675908,percent of health expenditure,Other private,Congo Republic
COG,2022,22.712523175978415,percent of health expenditure,Other private,Congo Republic
COK,2000,0.0,percent of health expenditure,Other private,Cook Islands
COK,2001,0.0,percent of health expenditure,Other private,Cook Islands
COK,2002,0.0,percent of health expenditure,Other private,Cook Islands
COK,2003,0.0,percent of health expenditure,Other private,Cook Islands
COK,2004,0.0,percent of health expenditure,Other private,Cook Islands
COK,2005,0.0,percent of health expenditure,Other private,Cook Islands
COK,2006,0.0,percent of health expenditure,Other private,Cook Islands
COK,2007,0.2598895117724184,percent of health expenditure,Other private,Cook Islands
COK,2008,0.34291517826053275,percent of health expenditure,Other private,Cook Islands
COK,2009,0.22577705622391633,percent of health expenditure,Other private,Cook Islands
COK,2010,0.23120443717663794,percent of health expenditure,Other private,Cook Islands
COK,2011,0.26580411191426967,percent of health expenditure,Other private,Cook Islands
COK,2012,0.2765629348273227,percent of health expenditure,Other private,Cook Islands
COK,2013,0.257336522913818,percent of health expenditure,Other private,Cook Islands
COK,2014,0.2469500492253014,percent of health expenditure,Other private,Cook Islands
COK,2015,0.31186474706772666,percent of health expenditure,Other private,Cook Islands
COK,2016,0.25192253196139763,percent of health expenditure,Other private,Cook Islands
COK,2017,0.3177501821679929,percent of health expenditure,Other private,Cook Islands
COK,2018,0.2958716502819027,percent of health expenditure,Other private,Cook Islands
COK,2019,0.26722088236142344,percent of health expenditure,Other private,Cook Islands
COK,2020,0.25745177941862923,percent of health expenditure,Other private,Cook Islands
COK,2021,0.22967536217813,percent of health expenditure,Other private,Cook Islands
COK,2022,0.2306780023297673,percent of health expenditure,Other private,Cook Islands
COL,2000,11.758092764032629,percent of health expenditure,Other private,Colombia
COL,2001,11.503796273336052,percent of health expenditure,Other private,Colombia
COL,2002,11.429829429771601,percent of health expenditure,Other private,Colombia
COL,2003,12.157074399364397,percent of health expenditure,Other private,Colombia
COL,2004,11.463903059880787,percent of health expenditure,Other private,Colombia
COL,2005,10.821905927736376,percent of health expenditure,Other private,Colombia
COL,2006,9.269966753648,percent of health expenditure,Other private,Colombia
COL,2007,9.631791767418981,percent of health expenditure,Other private,Colombia
COL,2008,9.725806813007228,percent of health expenditure,Other private,Colombia
COL,2009,9.884828377844988,percent of health expenditure,Other private,Colombia
COL,2010,10.708568198094348,percent of health expenditure,Other private,Colombia
COL,2011,11.031546513008884,percent of health expenditure,Other private,Colombia
COL,2012,11.753399492253466,percent of health expenditure,Other private,Colombia
COL,2013,12.989659978988453,percent of health expenditure,Other private,Colombia
COL,2014,13.318645981216168,percent of health expenditure,Other private,Colombia
COL,2015,13.767905469121905,percent of health expenditure,Other private,Colombia
COL,2016,14.0582982737358,percent of health expenditure,Other private,Colombia
COL,2017,13.596029571327964,percent of health expenditure,Other private,Colombia
COL,2018,13.254796238206268,percent of health expenditure,Other private,Colombia
COL,2019,15.385992878013962,percent of health expenditure,Other private,Colombia
COL,2020,14.206637303338587,percent of health expenditure,Other private,Colombia
COL,2021,13.73931397756723,percent of health expenditure,Other private,Colombia
COL,2022,15.196253669074578,percent of health expenditure,Other private,Colombia
COL,2023,15.149148575480224,percent of health expenditure,Other private,Colombia
COM,2000,2.528800451632433,percent of health expenditure,Other private,Comoros
COM,2001,2.830196453363491,percent of health expenditure,Other private,Comoros
COM,2002,2.7935598282774565,percent of health expenditure,Other private,Comoros
COM,2003,2.8092918467442756,percent of health expenditure,Other private,Comoros
COM,2004,2.8646346956944546,percent of health expenditure,Other private,Comoros
COM,2005,3.049372151863989,percent of health expenditure,Other private,Comoros
COM,2006,3.262693683799129,percent of health expenditure,Other private,Comoros
COM,2007,3.427880828120823,percent of health expenditure,Other private,Comoros
COM,2008,3.702655254610152,percent of health expenditure,Other private,Comoros
COM,2009,3.813671332529043,percent of health expenditure,Other private,Comoros
COM,2010,3.7869876513205565,percent of health expenditure,Other private,Comoros
COM,2011,3.6110935967785993,percent of health expenditure,Other private,Comoros
COM,2012,2.159900066335018,percent of health expenditure,Other private,Comoros
COM,2013,2.489687719925531,percent of health expenditure,Other private,Comoros
COM,2014,2.7380998360717452,percent of health expenditure,Other private,Comoros
COM,2015,4.094002155299853,percent of health expenditure,Other private,Comoros
COM,2016,3.7315554129794286,percent of health expenditure,Other private,Comoros
COM,2017,3.5223590936015126,percent of health expenditure,Other private,Comoros
COM,2018,4.004015252431402,percent of health expenditure,Other private,Comoros
COM,2019,4.532898706985816,percent of health expenditure,Other private,Comoros
COM,2020,4.20529758036806,percent of health expenditure,Other private,Comoros
COM,2021,4.015908121479062,percent of health expenditure,Other private,Comoros
COM,2022,2.910156183884557,percent of health expenditure,Other private,Comoros
CPV,2000,0.8695097640903399,percent of health expenditure,Other private,Cabo Verde
CPV,2001,0.8218195894210316,percent of health expenditure,Other private,Cabo Verde
CPV,2002,0.82341356787863,percent of health expenditure,Other private,Cabo Verde
CPV,2003,0.8530969805913861,percent of health expenditure,Other private,Cabo Verde
CPV,2004,0.8798868814309654,percent of health expenditure,Other private,Cabo Verde
CPV,2005,0.888288784215878,percent of health expenditure,Other private,Cabo Verde
CPV,2006,0.8395723988573713,percent of health expenditure,Other private,Cabo Verde
CPV,2007,0.8183945383114276,percent of health expenditure,Other private,Cabo Verde
CPV,2008,0.9350880007010155,percent of health expenditure,Other private,Cabo Verde
CPV,2009,1.0705866897682115,percent of health expenditure,Other private,Cabo Verde
CPV,2010,2.6207021099740597,percent of health expenditure,Other private,Cabo Verde
CPV,2011,2.84209835418952,percent of health expenditure,Other private,Cabo Verde
CPV,2012,2.5354607598559986,percent of health expenditure,Other private,Cabo Verde
CPV,2013,2.7079782038784197,percent of health expenditure,Other private,Cabo Verde
CPV,2014,2.1072168911016798,percent of health expenditure,Other private,Cabo Verde
CPV,2015,2.289054014885102,percent of health expenditure,Other private,Cabo Verde
CPV,2016,2.654719396819031,percent of health expenditure,Other private,Cabo Verde
CPV,2017,2.524119370142703,percent of health expenditure,Other private,Cabo Verde
CPV,2018,2.5103871000475166,percent of health expenditure,Other private,Cabo Verde
CPV,2019,2.600494762588732,percent of health expenditure,Other private,Cabo Verde
CPV,2020,1.7329133448335525,percent of health expenditure,Other private,Cabo Verde
CPV,2021,1.5953613281233787,percent of health expenditure,Other private,Cabo Verde
CPV,2022,1.8292379811848418,percent of health expenditure,Other private,Cabo Verde
CRI,2000,2.390381875992129,percent of health expenditure,Other private,Costa Rica
CRI,2001,1.550310407083648,percent of health expenditure,Other private,Costa Rica
CRI,2002,2.0604478917061204,percent of health expenditure,Other private,Costa Rica
CRI,2003,2.52479325075329,percent of health expenditure,Other private,Costa Rica
CRI,2004,1.691708738327447,percent of health expenditure,Other private,Costa Rica
CRI,2005,3.092533327720853,percent of health expenditure,Other private,Costa Rica
CRI,2006,2.7245319059729156,percent of health expenditure,Other private,Costa Rica
CRI,2007,2.781890890823731,percent of health expenditure,Other private,Costa Rica
CRI,2008,2.5293146163939735,percent of health expenditure,Other private,Costa Rica
CRI,2009,2.371134445866892,percent of health expenditure,Other private,Costa Rica
CRI,2010,2.0900176458682656,percent of health expenditure,Other private,Costa Rica
CRI,2011,3.894408869327625,percent of health expenditure,Other private,Costa Rica
CRI,2012,4.75333285308424,percent of health expenditure,Other private,Costa Rica
CRI,2013,5.7349509585045215,percent of health expenditure,Other private,Costa Rica
CRI,2014,4.541087189685708,percent of health expenditure,Other private,Costa Rica
CRI,2015,4.688211529147797,percent of health expenditure,Other private,Costa Rica
CRI,2016,4.444791486298577,percent of health expenditure,Other private,Costa Rica
CRI,2017,5.181802621885252,percent of health expenditure,Other private,Costa Rica
CRI,2018,5.18341216126731,percent of health expenditure,Other private,Costa Rica
CRI,2019,5.138508826196371,percent of health expenditure,Other private,Costa Rica
CRI,2020,7.771043937512004,percent of health expenditure,Other private,Costa Rica
