year,broad_sector,flow_name,region_name,recipient_name,Total,African Development Bank,African Development Fund,Arab Bank for Economic Development in Africa,Arab Fund,Asian Development Bank,Asian Infrastructure Investment Bank,Caribbean Development Bank,Central American Bank for Economic Integration,Council of Europe Development Bank,Development Bank of Latin America,European Bank for Reconstruction and Development,European Investment Bank,IDB Invest,Inter-American Development Bank,International Bank for Reconstruction and Development,International Development Association,Islamic Development Bank
2017,Health,ODA Grants,Africa,Ethiopia,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Grants,Africa,Gambia,5.395789867228703,,,,,,,,,,,,,,,,5.395789867228703,0.0
2017,Health,ODA Grants,Africa,Ghana,1.9890149123780168,,,,,,,,,,,,,,,,1.9890149123780168,
2017,Health,ODA Grants,Africa,Guinea,8.075510872990595,,,,,,,,,,,,,,,,8.075510872990595,
2017,Health,ODA Grants,Africa,Kenya,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Africa,Liberia,-15.855537140534306,,,,,,,,,,,,,,,,-15.855537140534306,
2017,Health,ODA Grants,Africa,Madagascar,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Grants,Africa,Malawi,21.82686366833258,,0.0,,,,,,,,,,,,,,21.82686366833258,
2017,Health,ODA Grants,Africa,Mali,4.22719888580818,,,,,,,,,,,,,,,,4.22719888580818,
2017,Health,ODA Grants,Africa,Mauritania,2.928629033361549,,,,,,,,,,,,,,,,2.928629033361549,
2017,Health,ODA Grants,Africa,Mozambique,9.347747923363105,,,,,,,,,,,,,,,,9.347747923363105,
2017,Health,ODA Grants,Africa,Niger,6.728669830364043,,,,,,,,,,,,,,,,6.728669830364043,
2017,Health,ODA Grants,Africa,Rwanda,-0.11361481019605085,,,,,,,,,,,,,,,,-0.11361481019605085,
2017,Health,ODA Grants,Africa,Sierra Leone,6.85095874008415,,,,,,,,,,,,,,,,6.85095874008415,
2017,Health,ODA Grants,Africa,South Africa,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Africa,South Sudan,20.57371889939034,,,,,,,,,,,,,,,,20.57371889939034,
2017,Health,ODA Grants,Africa,"South of Sahara, regional",5.2960803511489365,,,,,,,,,,,,,,,,5.2960803511489365,
2017,Health,ODA Grants,Africa,Sudan,4.32318341241875,,4.149695106612167,,0.1734883058065839,,,,,,,,,,,,,
2017,Health,ODA Grants,Africa,Togo,4.805130107282644,,,,,,,,,,,,,,,,4.805130107282644,
2017,Health,ODA Grants,Asia,Afghanistan,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Grants,Asia,"Asia, regional",1.0957889620320527,,,,,1.0957889620320527,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Bangladesh,0.38253505163515356,,,,,0.38253505163515356,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Bhutan,0.020897411958573992,,,,,0.020897411958573992,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,China (People's Republic of),0.345489352466524,,,,,0.345489352466524,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,India,0.012495923983690463,,,,,0.012495923983690463,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Kazakhstan,0.0,,,,,0.0,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Kyrgyzstan,0.5696192006103131,,,,,,,,,,,,,,,,0.5696192006103131,
2017,Health,ODA Grants,Asia,Lao People's Democratic Republic,7.877805399140149,,,,,2.6396955255287557,,,,,,,,,,,5.238109873611393,
2017,Health,ODA Grants,Asia,Mongolia,1.505989349414117,,,,,1.505989349414117,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Myanmar,0.0007262624282973735,,,,,0.0007262624282973735,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Nepal,3.1977397871187994,,,,,,,,,,,,,,,,3.1977397871187994,
2017,Health,ODA Grants,Asia,Pakistan,0.027215895084761143,,,,,0.027215895084761143,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Philippines,0.27097903754018915,,,,,0.27097903754018915,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Sri Lanka,0.0019303844833295407,,,,,0.0019303844833295407,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Tajikistan,4.297945266758296,,,,,,,,,,,,,,,,4.297945266758296,
2017,Health,ODA Grants,Asia,Uzbekistan,0.41884185772455873,,,,,0.41884185772455873,,,,,,,,,,,,
2017,Health,ODA Grants,Asia,Viet Nam,0.008830930106398498,,,,,0.008830930106398498,,,,,,,,,,,,
2017,Health,ODA Grants,Europe,Albania,0.35595384675946967,,,,,,,,,0.35595384675946967,,,,,,,,
2017,Health,ODA Grants,Europe,Bosnia and Herzegovina,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Europe,Serbia,0.016967174411816898,,,,,,,,,0.016967174411816898,,,,,,,,
2017,Health,ODA Grants,Europe,Türkiye,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Middle East,Iran,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Middle East,Jordan,0.0,,,,0.0,,,,,,,,,,,,,
2017,Health,ODA Grants,Middle East,Lebanon,0.6939542757805796,,,,0.6939542757805796,,,,,,,,,,,,,
2017,Health,ODA Grants,Middle East,"Middle East, regional",0.9611251720663051,,,,0.9611251720663051,,,,,,,,,,,,,
2017,Health,ODA Grants,Middle East,West Bank and Gaza Strip,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,Middle East,Yemen,335.7091173722184,,,,1.0409308873937473,,,,,,,,,,,,334.6681864848246,
2017,Health,ODA Grants,North & Central America,Belize,0.04420727824418796,,,,,,,,,,,,,,0.04420727824418796,,,
2017,Health,ODA Grants,North & Central America,"Caribbean & Central America, regional",1.6582697397601733,,,,,,,0.0,,,,,,,1.6582697397601733,,,
2017,Health,ODA Grants,North & Central America,Costa Rica,0.15158991476205222,,,,,,,,,,,,,,0.15158991476205222,,,
2017,Health,ODA Grants,North & Central America,Dominican Republic,0.3753482112577413,,,,,,,,,,,,,,0.3753482112577413,,,
2017,Health,ODA Grants,North & Central America,El Salvador,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Grants,North & Central America,Guatemala,0.26936757699276415,,,,,,,,,,,,,,0.26936757699276415,,,
2017,Health,ODA Grants,North & Central America,Haiti,13.721646556916136,,,,,,,,,,,,,,0.1282063696793646,,13.593440187236771,
2017,Health,ODA Grants,North & Central America,Honduras,0.5145569304486892,,,,,,,,,,,,,,0.5145569304486892,,,
2017,Health,ODA Grants,North & Central America,Jamaica,0.15365292108011433,,,,,,,,,,,,,,0.15365292108011433,,,
2017,Health,ODA Grants,North & Central America,Mexico,0.6682951084225601,,,,,,,,,,,,,,0.6682951084225601,,,
2017,Health,ODA Grants,North & Central America,Nicaragua,26.7396763900926,,,,,,,,,,,,,,0.20783209823109838,,26.531844291861503,
2017,Health,ODA Grants,North & Central America,Panama,0.18232449868420195,,,,,,,,,,,,,,0.18232449868420195,,,
2017,Health,ODA Grants,Oceania,Kiribati,0.41493267126267985,,,,,,,,,,,,,,,,0.41493267126267985,
2017,Health,ODA Grants,Oceania,Papua New Guinea,0.06575095850852222,,,,,0.06575095850852222,,,,,,,,,,,,
2017,Health,ODA Grants,Oceania,Samoa,2.9022730750940617,,,,,2.097493257863791,,,,,,,,,,,0.8047798172302709,
2017,Health,ODA Grants,Oceania,Vanuatu,0.21051084878184742,,,,,0.21051084878184742,,,,,,,,,,,,
2017,Health,ODA Grants,"Other, unspecified","Bilateral, unspecified",0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,ODA Grants,South America,Argentina,0.3147631889783256,,,,,,,,,,,,,,0.3147631889783256,,,
2017,Health,ODA Grants,South America,Bolivia,0.38471804913702135,,,,,,,,,,,,,,0.38471804913702135,,,
2017,Health,ODA Grants,South America,Brazil,0.4016894337658139,,,,,,,,,,,,,,0.4016894337658139,,,
2017,Health,ODA Grants,South America,Chile,0.1354437326604845,,,,,,,,,,,,,,0.1354437326604845,,,
2017,Health,ODA Grants,South America,Colombia,0.177511168126805,,,,,,,,,,,,,,0.177511168126805,,,
2017,Health,ODA Grants,South America,Guyana,0.07391983199550181,,,,,,,,,,,,,,0.07391983199550181,,,
2017,Health,ODA Grants,South America,Paraguay,0.09729916686121377,,,,,,,,,,,,,,0.09729916686121377,,,
2017,Health,ODA Grants,South America,Peru,0.4375878488085823,,,,,,,,,,,,,,0.4375878488085823,,,
2017,Health,ODA Grants,South America,"South America, regional",0.8495270558015843,,,,,,,,,,,,,,0.8495270558015843,,,
2017,Health,ODA Grants,South America,Suriname,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Grants,South America,Uruguay,0.23538270556542268,,,,,,,,,,,,,,0.23538270556542268,,,
2017,Health,ODA Grants,South America,Venezuela,0.0,,,,,,,,,,0.0,,,,,,,
2017,Health,ODA Loans,Africa,Angola,11.130664294349742,,0.0,,,,,,,,,,,,,,11.130664294349742,
2017,Health,ODA Loans,Africa,Benin,9.265182410808132,,0.0,,,,,,,,,,,,,,9.265182410808132,
2017,Health,ODA Loans,Africa,Botswana,0.0,,0.0,,,,,,,,,,,,,,,
2017,Health,ODA Loans,Africa,Burkina Faso,12.500615217955565,,0.0,,,,,,,,,,,,,,12.500615217955565,
2017,Health,ODA Loans,Africa,Burundi,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Cabo Verde,0.0,,0.0,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Cameroon,9.157873453087344,,0.0,,,,,,,,,,,,,,9.157873453087344,
2017,Health,ODA Loans,Africa,Central African Republic,-0.11325588919887783,,,,,,,,,,,,,,,,-0.11325588919887783,
2017,Health,ODA Loans,Africa,Chad,0.0,,0.0,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Comoros,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Congo,3.8776403586347024,,,,,,,,,,,,,,,,3.8776403586347024,
2017,Health,ODA Loans,Africa,Côte d'Ivoire,8.973571204978834,,,,,,,,,,,,,,,,8.973571204978834,
2017,Health,ODA Loans,Africa,Democratic Republic of the Congo,21.955080563554382,,0.0,,,,,,,,,,,,,,21.955080563554382,
2017,Health,ODA Loans,Africa,Djibouti,1.9595528665367536,,0.1366741685716144,,,,,,,,,,,,,,1.8228786979651392,
2017,Health,ODA Loans,Africa,Egypt,0.17695857714875265,,0.0,,0.17695857714875265,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Equatorial Guinea,0.0,,0.0,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Ethiopia,42.662943291113976,,0.0,,,,,,,,,,,,,,42.662943291113976,
2017,Health,ODA Loans,Africa,Gambia,4.300792425988069,,0.0,,,,,,,,,,,,,,4.300792425988069,
2017,Health,ODA Loans,Africa,Ghana,1.2770735371232727,,0.0,,,,,,,,,,,,,,1.2770735371232727,
2017,Health,ODA Loans,Africa,Guinea,3.3446637289176016,,0.0,,,,,,,,,,,,,,3.3446637289176016,
2017,Health,ODA Loans,Africa,Guinea-Bissau,0.0,,0.0,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Kenya,27.127358431980475,,0.7822583140733449,,,,,,,,,,,,,,26.34510011790713,
2017,Health,ODA Loans,Africa,Lesotho,5.765334294385529,,0.0,,,,,,,,,,,,,,5.765334294385529,
2017,Health,ODA Loans,Africa,Liberia,0.8590389885037921,,,,,,,,,,,,,,,,0.8590389885037921,
2017,Health,ODA Loans,Africa,Madagascar,9.432181719701017,,0.0,,,,,,,,,,,,,,9.432181719701017,
2017,Health,ODA Loans,Africa,Malawi,10.078816314338168,,0.0,,,,,,,,,,,,,,10.078816314338168,
2017,Health,ODA Loans,Africa,Mali,12.639033468909338,,0.0,,,,,,,,,,,,,,12.639033468909338,
2017,Health,ODA Loans,Africa,Mauritania,1.2282413355313473,,0.0,,0.0,,,,,,,,,,,,1.2282413355313473,
2017,Health,ODA Loans,Africa,Morocco,0.0,,0.0,,,,,,,,,,0.0,,,,,
2017,Health,ODA Loans,Africa,Mozambique,18.956812436307313,,0.0,,,,,,,,,,,,,,18.956812436307313,
2017,Health,ODA Loans,Africa,Niger,11.158104383488457,,0.0,,,,,,,,,,,,,,11.158104383488457,
2017,Health,ODA Loans,Africa,Nigeria,188.12164853571812,,0.0,,,,,,,,,,,,,,188.12164853571812,
2017,Health,ODA Loans,Africa,Rwanda,1.5977457656269045,,0.014398942056678361,,,,,,,,,,,,,,1.5833468235702262,
2017,Health,ODA Loans,Africa,Sao Tome and Principe,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Africa,Senegal,7.878176950788248,,0.0,,,,,,,,,,,,,,7.878176950788248,
2017,Health,ODA Loans,Africa,Sierra Leone,1.6738107031714935,,0.0,,,,,,,,,,,,,,1.6738107031714935,
2017,Health,ODA Loans,Africa,Tanzania,51.43695652677309,,0.04905955330860954,,,,,,,,,,,,,,51.38789697346448,
2017,Health,ODA Loans,Africa,Togo,0.6736568197410338,,,,,,,,,,,,,,,,0.6736568197410338,
2017,Health,ODA Loans,Africa,Uganda,14.855304315535555,,11.627219389564852,,,,,,,,,,,,,,3.2280849259707027,
2017,Health,ODA Loans,Africa,Zambia,16.54185408272108,,0.0,,,,,,,,,,,,,,16.54185408272108,
2017,Health,ODA Loans,Africa,Zimbabwe,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,Afghanistan,0.005181724542765174,,,,,0.005181724542765174,,,,,,,,,,,,
2017,Health,ODA Loans,Asia,Armenia,3.7786202655846974,,,,,,,,,,,,,,,,3.7786202655846974,
2017,Health,ODA Loans,Asia,Azerbaijan,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,Bangladesh,144.8117285698377,,,,,10.16844130820704,,,,,,,,,,,134.64328726163066,0.0
2017,Health,ODA Loans,Asia,Bhutan,0.0,,,,,0.0,,,,,,,,,,,,
2017,Health,ODA Loans,Asia,Cambodia,6.2915387900973165,,,,,1.5826616107574412,,,,,,,,,,,4.708877179339876,
2017,Health,ODA Loans,Asia,China (People's Republic of),0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,Georgia,0.0,,,,,0.0,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,India,149.57778575847797,,,,,,,,,,,,,,,,149.57778575847797,
2017,Health,ODA Loans,Asia,Indonesia,0.0,,,,,0.0,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,Kyrgyzstan,4.203270117627147,,,,,0.0,,,,,,,,,,,4.203270117627147,
2017,Health,ODA Loans,Asia,Lao People's Democratic Republic,2.162111668005867,,,,,0.9139486383000492,,,,,,,,,,,1.2481630297058175,
2017,Health,ODA Loans,Asia,Maldives,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,Mongolia,6.546793719787747,,,,,5.910850971160225,,,,,,,,,,,0.6359427486275219,
2017,Health,ODA Loans,Asia,Myanmar,16.27782085063645,,,,,0.0,,,,,,,,,,,16.27782085063645,
2017,Health,ODA Loans,Asia,Nepal,6.429600225162404,,,,,0.0,,,,,,,,,,,6.429600225162404,
2017,Health,ODA Loans,Asia,Pakistan,48.0465561582949,,,,,0.0,,,,,,,,,,,48.0465561582949,
2017,Health,ODA Loans,Asia,Philippines,0.0,,,,,0.0,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Asia,Sri Lanka,58.51221247112581,,,,,0.07562707497912259,,,,,,,,,,,58.43658539614668,
2017,Health,ODA Loans,Asia,Tajikistan,1.4751126706690392,,,,,0.0,,,,,,,,,,,1.4751126706690392,
2017,Health,ODA Loans,Asia,Uzbekistan,19.569561099616053,,,,,,,,,,,,,,,,19.569561099616053,
2017,Health,ODA Loans,Asia,Viet Nam,38.05813214986941,,,,,8.430836344866451,,,,,,,,,,,29.62729580500296,
2017,Health,ODA Loans,Europe,Albania,0.0,,,,,,,,,0.0,,,,,,,0.0,
2017,Health,ODA Loans,Europe,Bosnia and Herzegovina,26.669469700694904,,,,,,,,,0.0,,,26.669469700694904,,,,0.0,
2017,Health,ODA Loans,Europe,Kosovo,2.425203916596444,,,,,,,,,,,,,,,,2.425203916596444,
2017,Health,ODA Loans,Europe,Moldova,1.7927651210468958,,,,,,,,,0.0,,,,,,,1.7927651210468958,
2017,Health,ODA Loans,Europe,Montenegro,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Europe,North Macedonia,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Europe,Serbia,26.298894660869166,,,,,,,,,,,,26.298894660869166,,,,0.0,
2017,Health,ODA Loans,Europe,Türkiye,139.23591083832176,,,,,,,,,,,,139.23591083832176,,,,,
2017,Health,ODA Loans,Middle East,Jordan,0.0,,,,0.0,,,,,,,,,,,,,
2017,Health,ODA Loans,Middle East,West Bank and Gaza Strip,0.0,,,,0.0,,,,,,,,,,,,,
2017,Health,ODA Loans,Middle East,Yemen,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,North & Central America,Dominican Republic,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Loans,North & Central America,El Salvador,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Loans,North & Central America,Grenada,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,North & Central America,Guatemala,14.946270263511165,,,,,,,,,,,,,,14.946270263511165,,,
2017,Health,ODA Loans,North & Central America,Honduras,62.10070039064499,,,,,,,,,,,,,,62.10070039064499,,0.0,
2017,Health,ODA Loans,North & Central America,Nicaragua,23.115240585481192,,,,,,,,,,,,,,22.860747705063353,,0.2544928804178388,
2017,Health,ODA Loans,North & Central America,Saint Lucia,0.4795552916217314,,,,,,,,,,,,,,,,0.4795552916217314,
2017,Health,ODA Loans,North & Central America,Saint Vincent and the Grenadines,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Oceania,Marshall Islands,0.0,,,,,0.0,,,,,,,,,,,,
2017,Health,ODA Loans,Oceania,Micronesia,0.0,,,,,0.0,,,,,,,,,,,,
2017,Health,ODA Loans,Oceania,Papua New Guinea,3.9566398174113107,,,,,3.9566398174113107,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Oceania,Samoa,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Oceania,Solomon Islands,0.0,,,,,0.0,,,,,,,,,,,0.0,
2017,Health,ODA Loans,Oceania,Tonga,0.0,,,,,,,,,,,,,,,,0.0,
2017,Health,ODA Loans,South America,Argentina,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Loans,South America,Bolivia,38.232463551625365,,,,,,,,,,,,,,38.232463551625365,,0.0,
2017,Health,ODA Loans,South America,Ecuador,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Loans,South America,Guyana,1.3605905587147387,,,,,,,,,,,,,,1.3605905587147387,,,
2017,Health,ODA Loans,South America,Paraguay,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,ODA Loans,South America,Suriname,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,Other Official Flows (non Export Credit),Africa,"Africa, regional",0.6937385021605782,0.6937385021605782,,,,,,,,,,,,,,,,
2017,Health,Other Official Flows (non Export Credit),Africa,Botswana,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Africa,Cameroon,47.7412575370778,,,,,,,,,,,,,,,47.7412575370778,,0.0
2017,Health,Other Official Flows (non Export Credit),Africa,Egypt,59.6585071959976,,,,,,,,,,,,,,,59.6585071959976,,
2017,Health,Other Official Flows (non Export Credit),Africa,Equatorial Guinea,5.383004490827937,5.383004490827937,,,,,,,,,,,,,,,,
2017,Health,Other Official Flows (non Export Credit),Africa,Eswatini,4.197660003507111,,,,,,,,,,,,,,,4.197660003507111,,
2017,Health,Other Official Flows (non Export Credit),Africa,Gabon,57.53739567345474,,,,,,,,,,,,,,,57.53739567345474,,
2017,Health,Other Official Flows (non Export Credit),Africa,Mauritania,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,Other Official Flows (non Export Credit),Africa,Morocco,103.61553645847917,61.735400914753846,,,,,,,,,,,,,,41.880135543725316,,
2017,Health,Other Official Flows (non Export Credit),Africa,Niger,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,Other Official Flows (non Export Credit),Africa,Seychelles,0.0,0.0,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Africa,Tunisia,0.9907998338648382,,,,,,,,,,,,,,,0.9907998338648382,,
2017,Health,Other Official Flows (non Export Credit),Africa,Uganda,0.0,,,,,,,,,,,,,,,,,0.0
2017,Health,Other Official Flows (non Export Credit),Asia,Armenia,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Asia,"Asia, regional",12.330584552840222,,,,,12.330584552840222,,,,,,,,,,,,
2017,Health,Other Official Flows (non Export Credit),Asia,Azerbaijan,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Asia,China (People's Republic of),58.87504791753196,,,,,31.53825855742389,,,,,,,,,,27.33678936010807,,
2017,Health,Other Official Flows (non Export Credit),Asia,Georgia,24.26478665041242,,,,,0.0,,,,,,,,,,24.26478665041242,,
2017,Health,Other Official Flows (non Export Credit),Asia,India,57.95590281892972,,,,,57.95590281892972,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Asia,Indonesia,-0.020569015034474312,,,,,0.0034702713421687543,,,,,,,,,,-0.024039286376643067,,
2017,Health,Other Official Flows (non Export Credit),Asia,Kazakhstan,17.4410669616064,,,,,,,,,,,,,,,17.4410669616064,,
2017,Health,Other Official Flows (non Export Credit),Asia,Pakistan,0.0,,,,,0.0,,,,,,,,,,,,
2017,Health,Other Official Flows (non Export Credit),Asia,Philippines,92.75293773152248,,,,,46.44055099951604,,,,,,,,,,46.31238673200643,,
2017,Health,Other Official Flows (non Export Credit),Asia,Sri Lanka,0.0,,,,,0.0,,,,,,,,,,,,
2017,Health,Other Official Flows (non Export Credit),Asia,Uzbekistan,0.0,,,,,0.0,,,,,,,,,,0.0,,0.0
2017,Health,Other Official Flows (non Export Credit),Europe,Albania,0.0,,,,,,,,,0.0,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Europe,Bosnia and Herzegovina,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Europe,Montenegro,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Europe,North Macedonia,9.492091002155844,,,,,,,,,9.492091002155844,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Europe,Serbia,13.41260821047043,,,,,,,,,,,,,,,13.41260821047043,,
2017,Health,Other Official Flows (non Export Credit),Europe,Türkiye,65.07602178282059,,,,,,,,,,,54.203945857451735,,,,10.87207592536885,,0.0
2017,Health,Other Official Flows (non Export Credit),Europe,Ukraine,33.91452501700402,,,,,,,,,,,,,,,33.91452501700402,,
2017,Health,Other Official Flows (non Export Credit),Middle East,Iran,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Middle East,Iraq,13.528006047555666,,,,,,,,,,,,,,,13.528006047555666,,
2017,Health,Other Official Flows (non Export Credit),Middle East,Jordan,15.445865135382686,,,,,,,,,,,,,,,15.445865135382686,,0.0
2017,Health,Other Official Flows (non Export Credit),Middle East,Lebanon,0.0,,,,,,,,,,,,,,,0.0,,0.0
2017,Health,Other Official Flows (non Export Credit),North & Central America,"America, regional",0.0,,,,,,,,,,0.0,,,,,,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Belize,0.0,,,,,,,,,,,,,,0.0,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Costa Rica,0.0,,,,,,,,,,,,,,0.0,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Dominican Republic,15.253665572782126,,,,,,,,,,,,,,15.253665572782126,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,El Salvador,32.09476714237206,,,,,,,,,,,,,,0.0,32.09476714237206,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Grenada,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Guatemala,0.0,,,,,,,,,,,,,,0.0,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Jamaica,0.5624544638720229,,,,,,,,,,,,,,0.0,0.5624544638720229,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Mexico,91.36557019284268,,,,,,,,,,,,,,91.36557019284268,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Panama,28.988045930941073,,,,,,,,,,,,,,28.988045930941073,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Saint Lucia,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),North & Central America,Saint Vincent and the Grenadines,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),Oceania,Papua New Guinea,0.0,,,,,0.0,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),South America,Argentina,160.88110894589008,,,,,,,,,,,,,,16.088134787570347,144.79297415831974,,
2017,Health,Other Official Flows (non Export Credit),South America,Brazil,148.8731648979896,,,,,,,,,,0.0,,,,110.94302544928804,37.93013944870155,,
2017,Health,Other Official Flows (non Export Credit),South America,Chile,0.0,,,,,,,,,,,,,,,0.0,,
2017,Health,Other Official Flows (non Export Credit),South America,Colombia,2.7992901153157383,,,,,,,,,,,,,2.7992901153157383,0.0,0.0,,
2017,Health,Other Official Flows (non Export Credit),South America,Ecuador,0.0,,,,,,,,,,0.0,,,,0.0,0.0,,
2017,Health,Other Official Flows (non Export Credit),South America,Paraguay,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,Other Official Flows (non Export Credit),South America,Peru,1.874842248432694,,,,,,,,,,0.0,,,,0.0,1.874842248432694,,
2017,Health,Other Official Flows (non Export Credit),South America,Suriname,0.0,,,,,,,,,,,,,,0.0,,,
2017,Health,Other Official Flows (non Export Credit),South America,Uruguay,0.0,,,,,,,,,,,,,,,0.0,,
2018,Health,Equity Investment,Africa,"Africa, regional",5.60544424386263,,,,,,,,,,,,5.60544424386263,,,,,
2018,Health,ODA Grants,Africa,"Africa, regional",4.264317336409794,0.01627961832056369,,,,,,,,,,,,,,,4.248037718089231,0.0
2018,Health,ODA Grants,Africa,Benin,0.0,,,,,,,,,,,,,,,,0.0,
2018,Health,ODA Grants,Africa,Burkina Faso,17.49530916372852,,,,,,,,,,,,,,,,17.49530916372852,0.0
2018,Health,ODA Grants,Africa,Burundi,18.89472957903804,,,,,,,,,,,,,,,,18.89472957903804,
2018,Health,ODA Grants,Africa,Cameroon,0.0,,,,,,,,,,,,,,,,0.0,
2018,Health,ODA Grants,Africa,Central African Republic,6.8487193607465215,,,,,,,,,,,,,,,,6.8487193607465215,
2018,Health,ODA Grants,Africa,Chad,15.384873138122106,,,,,,,,,,,,,,,,15.384873138122106,0.0
2018,Health,ODA Grants,Africa,Comoros,1.182730924039311,,,,,,,,,,,,,,,,1.182730924039311,
2018,Health,ODA Grants,Africa,Côte d'Ivoire,8.718845814019117,,,,,,,,,,,,,,,,8.718845814019117,
2018,Health,ODA Grants,Africa,Democratic Republic of the Congo,50.27217695042822,,,,,,,,,,,,,,,,50.27217695042822,0.0
2018,Health,ODA Grants,Africa,Egypt,0.03545787667935794,0.03545787667935794,,,0.0,,,,,,,,,,,,,0.0
